Date,Market,Market Size,Product,Product Id,Product Type,State,Type,Budget Profit,Budget Sales,Cogs,Number of Records,Profit,Profit Ratio,Sales,Total Expenses
6/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Missouri,Decaf,0,120,116,1,-33,-23.4%,141,58
6/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,90,240,111,1,99,35.6%,278,68
6/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,90,240,118,1,105,37.2%,282,59
6/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,120,350,149,1,83,27.9%,298,66
6/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,30,130,51,1,12,10.4%,115,52
6/1/2010 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,40,120,50,1,24,20.3%,118,44
6/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,20,90,38,1,19,20.4%,93,36
6/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,20,110,44,1,-6,-5.6%,107,69
6/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,20,30,18,1,9,20.5%,44,17
6/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,30,50,24,1,18,30.0%,60,18
6/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,20,80,40,1,24,24.2%,99,35
6/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,10,110,53,1,-2,-1.6%,128,77
6/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,70,200,81,1,50,28.2%,177,46
6/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,50,120,48,1,34,30.9%,110,28
6/1/2010 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,20,130,59,1,19,14.3%,133,55
6/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,50,270,110,1,24,9.1%,264,130
6/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,90,220,91,1,63,29.7%,212,58
6/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,50,110,47,1,40,32.0%,125,38
6/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,60,120,59,1,58,40.3%,144,27
6/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,40,90,37,1,33,35.9%,92,22
6/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,20,50,20,1,15,29.4%,51,16
6/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,10,120,53,1,-2,-1.6%,128,77
6/1/2010 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,30,100,46,1,19,17.6%,108,43
6/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,100,220,92,1,79,34.1%,232,61
6/1/2010 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,Connecticut,Decaf,40,130,76,1,32,18.9%,169,61
6/1/2010 12:00:00 AM,East,Small Market,Mint,10,Herbal Tea,Connecticut,Decaf,50,110,65,1,36,25.4%,142,41
6/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Florida,Regular,50,110,43,1,38,36.2%,105,24
6/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Florida,Regular,70,150,59,1,58,40.3%,144,27
6/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Florida,Regular,40,250,110,1,25,9.5%,264,129
6/1/2010 12:00:00 AM,East,Major Market,Decaf Espresso,6,Espresso,Florida,Decaf,80,200,91,1,63,29.7%,212,58
6/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Florida,Regular,110,260,111,1,99,35.6%,278,68
6/1/2010 12:00:00 AM,East,Major Market,Decaf Irish Cream,3,Coffee,Florida,Decaf,100,260,118,1,105,37.2%,282,59
6/1/2010 12:00:00 AM,East,Major Market,Chamomile,8,Herbal Tea,Florida,Decaf,30,80,48,1,35,31.8%,110,27
6/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Florida,Decaf,30,100,59,1,19,14.3%,133,55
6/1/2010 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,Florida,Decaf,40,130,81,1,49,27.7%,177,47
6/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Massachusetts,Regular,30,60,24,1,19,31.7%,60,17
6/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Massachusetts,Regular,20,40,18,1,10,22.7%,44,16
6/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Massachusetts,Regular,10,100,44,1,-3,-2.7%,111,70
6/1/2010 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,Massachusetts,Regular,100,290,149,1,83,27.9%,298,66
6/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Massachusetts,Regular,530,610,54,1,547,84.3%,649,48
6/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Massachusetts,Decaf,20,80,51,1,12,10.4%,115,52
6/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,New Hampshire,Regular,30,60,23,1,17,29.3%,58,18
6/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,New Hampshire,Regular,30,40,0,1,32,74.4%,43,11
6/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,New Hampshire,Regular,20,120,52,1,-4,-3.2%,125,77
6/1/2010 12:00:00 AM,East,Small Market,Regular Espresso,7,Espresso,New Hampshire,Regular,0,70,35,1,-3,-3.8%,78,46
6/1/2010 12:00:00 AM,East,Small Market,Amaretto,1,Coffee,New Hampshire,Regular,50,130,56,1,41,29.7%,138,41
6/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,New Hampshire,Regular,60,140,62,1,42,26.9%,156,52
6/1/2010 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,New Hampshire,Decaf,10,60,36,1,0,0.0%,82,46
6/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,New York,Regular,150,320,123,1,133,44.2%,301,45
6/1/2010 12:00:00 AM,East,Major Market,Earl Grey,12,Tea,New York,Regular,140,290,113,1,121,43.8%,276,42
6/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,New York,Regular,120,240,94,1,99,43.0%,230,37
6/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,New York,Regular,-210,70,144,1,-236,-327.8%,72,164
6/1/2010 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,New York,Regular,340,660,260,1,318,47.1%,675,97
6/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,New York,Regular,350,840,356,1,357,40.1%,890,177
6/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,New York,Decaf,220,520,271,1,263,39.3%,669,135
6/1/2010 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,New York,Decaf,-100,150,244,1,-143,-72.2%,198,97
6/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Louisiana,Decaf,30,80,40,1,23,23.2%,99,36
6/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Louisiana,Regular,10,110,53,1,-3,-2.3%,128,78
6/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Louisiana,Regular,40,100,47,1,41,32.8%,125,37
6/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Louisiana,Decaf,40,100,48,1,36,32.4%,111,27
6/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Louisiana,Decaf,40,160,76,1,32,18.9%,169,61
6/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Louisiana,Regular,60,130,43,1,40,37.4%,107,24
6/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Louisiana,Decaf,90,180,59,1,58,40.3%,144,27
6/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,New Mexico,Decaf,20,80,41,1,14,14.6%,96,41
6/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,New Mexico,Regular,0,60,35,1,-3,-3.8%,78,46
6/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,New Mexico,Regular,0,100,52,1,-3,-2.4%,125,76
6/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,New Mexico,Decaf,20,50,23,1,18,31.0%,58,17
6/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,New Mexico,Decaf,10,60,32,1,8,11.4%,70,30
6/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,New Mexico,Regular,80,190,62,1,43,27.6%,156,51
6/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,New Mexico,Decaf,-20,170,116,1,-34,-24.1%,141,59
6/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Oklahoma,Decaf,90,230,111,1,99,35.6%,278,68
6/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Oklahoma,Regular,100,240,118,1,105,37.2%,282,59
6/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Oklahoma,Regular,20,30,18,1,10,22.7%,44,16
6/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Oklahoma,Decaf,30,130,59,1,19,14.3%,133,55
6/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Oklahoma,Decaf,40,250,110,1,25,9.5%,264,129
6/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Oklahoma,Regular,50,120,43,1,29,29.3%,99,27
6/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Oklahoma,Decaf,30,70,24,1,19,31.7%,60,17
6/1/2010 12:00:00 AM,South,Major Market,Decaf Espresso,6,Espresso,Texas,Decaf,90,190,94,1,99,43.0%,230,37
6/1/2010 12:00:00 AM,South,Major Market,Caffe Latte,4,Espresso,Texas,Regular,40,110,54,1,33,24.4%,135,48
6/1/2010 12:00:00 AM,South,Major Market,Caffe Mocha,5,Espresso,Texas,Regular,120,230,113,1,120,43.5%,276,43
6/1/2010 12:00:00 AM,South,Major Market,Chamomile,8,Herbal Tea,Texas,Decaf,40,110,50,1,24,20.3%,118,44
6/1/2010 12:00:00 AM,South,Major Market,Lemon,9,Herbal Tea,Texas,Decaf,30,90,38,1,20,21.5%,93,35
6/1/2010 12:00:00 AM,South,Major Market,Columbian,2,Coffee,Texas,Regular,270,660,244,1,192,36.1%,532,96
6/1/2010 12:00:00 AM,South,Major Market,Decaf Irish Cream,3,Coffee,Texas,Decaf,100,230,83,1,68,35.8%,190,39
6/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Utah,Regular,40,80,36,1,31,34.8%,89,22
6/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Utah,Regular,40,100,48,1,35,31.5%,111,28
6/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Utah,Decaf,40,80,37,1,34,37.0%,92,21
6/1/2010 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Utah,Regular,60,170,65,1,36,25.4%,142,41
6/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Utah,Regular,50,130,46,1,19,17.6%,108,43
6/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Utah,Decaf,50,120,56,1,42,30.4%,138,40
6/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Utah,Decaf,50,130,62,1,42,26.9%,156,52
6/1/2010 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Utah,Decaf,-10,120,116,1,-33,-23.4%,141,58
6/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Utah,Regular,0,80,52,1,-3,-2.4%,125,76
6/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Utah,Regular,20,60,41,1,14,14.6%,96,41
6/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Utah,Regular,10,50,35,1,-3,-3.8%,78,46
6/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Utah,Decaf,70,210,76,1,32,18.9%,169,61
6/1/2010 12:00:00 AM,West,Major Market,Caffe Latte,4,Espresso,California,Regular,180,500,260,1,165,31.7%,521,96
6/1/2010 12:00:00 AM,West,Major Market,Caffe Mocha,5,Espresso,California,Regular,50,330,144,1,36,10.4%,345,165
6/1/2010 12:00:00 AM,West,Major Market,Decaf Espresso,6,Espresso,California,Decaf,230,600,272,1,240,37.9%,634,122
6/1/2010 12:00:00 AM,West,Major Market,Amaretto,1,Coffee,California,Regular,-110,120,141,1,-113,-117.7%,96,68
6/1/2010 12:00:00 AM,West,Major Market,Columbian,2,Coffee,California,Regular,500,1110,356,1,357,40.1%,890,177
6/1/2010 12:00:00 AM,West,Major Market,Chamomile,8,Herbal Tea,California,Decaf,140,260,123,1,133,44.2%,301,45
6/1/2010 12:00:00 AM,West,Major Market,Lemon,9,Herbal Tea,California,Decaf,190,460,244,1,192,36.1%,532,96
6/1/2010 12:00:00 AM,West,Major Market,Mint,10,Herbal Tea,California,Decaf,60,160,83,1,67,35.3%,190,40
6/1/2010 12:00:00 AM,West,Major Market,Darjeeling,11,Tea,California,Regular,90,180,113,1,120,43.5%,276,43
6/1/2010 12:00:00 AM,West,Major Market,Earl Grey,12,Tea,California,Regular,80,150,94,1,98,42.6%,230,38
6/1/2010 12:00:00 AM,West,Major Market,Green Tea,13,Tea,California,Regular,30,90,54,1,32,23.7%,135,49
6/1/2010 12:00:00 AM,West,Major Market,Decaf Irish Cream,3,Coffee,California,Decaf,-140,210,200,1,-142,-84.0%,169,111
6/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Nevada,Regular,30,40,0,1,31,72.1%,43,12
6/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Nevada,Regular,20,50,23,1,18,31.0%,58,17
6/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Nevada,Decaf,20,50,21,1,15,28.3%,53,17
6/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Nevada,Regular,20,100,36,1,0,0.0%,82,46
6/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Nevada,Decaf,50,300,144,1,37,10.7%,345,164
6/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Nevada,Decaf,170,420,200,1,166,34.7%,478,112
6/1/2010 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Nevada,Decaf,130,300,141,1,136,39.4%,345,68
6/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Nevada,Regular,190,430,272,1,241,38.0%,634,121
6/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Nevada,Regular,120,350,260,1,165,31.7%,521,96
6/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Nevada,Regular,-250,0,271,1,-369,-997.3%,37,135
6/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Nevada,Decaf,20,80,32,1,8,11.4%,70,30
6/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Oregon,Regular,30,110,51,1,11,9.6%,115,53
6/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Oregon,Regular,40,110,50,1,24,20.3%,118,44
6/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Oregon,Decaf,90,280,149,1,83,27.9%,298,66
6/1/2010 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Oregon,Regular,30,130,44,1,-6,-5.6%,107,69
6/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Oregon,Regular,40,140,47,1,4,3.6%,112,61
6/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Oregon,Decaf,40,60,28,1,22,31.9%,69,19
6/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Oregon,Decaf,30,80,43,1,30,30.3%,99,26
6/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Oregon,Regular,10,20,18,1,9,20.5%,44,17
6/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Oregon,Regular,70,180,111,1,100,36.0%,278,67
6/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Oregon,Regular,80,190,118,1,105,37.2%,282,59
6/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Oregon,Decaf,40,110,38,1,20,21.5%,93,35
6/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Washington,Regular,40,100,48,1,34,30.9%,110,28
6/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Washington,Regular,20,120,59,1,18,13.5%,133,56
6/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Washington,Decaf,60,160,81,1,49,27.7%,177,47
6/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Washington,Regular,110,240,79,1,66,34.2%,193,48
6/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Washington,Decaf,90,200,92,1,79,34.1%,232,61
6/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Washington,Decaf,50,90,43,1,40,37.4%,107,24
6/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Washington,Regular,30,80,47,1,41,32.8%,125,37
6/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Washington,Regular,20,60,40,1,24,24.2%,99,35
6/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Washington,Regular,0,80,53,1,-3,-2.3%,128,78
6/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Washington,Decaf,90,330,110,1,24,9.1%,264,130
7/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Colorado,Decaf,80,250,145,1,81,27.8%,291,65
7/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Colorado,Decaf,0,80,39,1,-10,-10.5%,95,66
7/1/2010 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Colorado,Decaf,20,90,47,1,21,19.1%,110,42
7/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Colorado,Regular,20,100,51,1,12,10.4%,115,52
7/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Colorado,Regular,20,90,50,1,23,21.1%,109,36
7/1/2010 12:00:00 AM,Central,Major Market,Green Tea,13,Tea,Colorado,Regular,30,80,41,1,27,28.7%,94,26
7/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Colorado,Regular,140,270,94,1,98,42.6%,230,38
7/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Colorado,Decaf,50,150,52,1,31,23.7%,131,48
7/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Colorado,Decaf,150,320,127,1,139,44.6%,312,46
7/1/2010 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Colorado,Regular,120,260,104,1,111,43.4%,256,41
7/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Colorado,Regular,80,200,87,1,71,35.7%,199,41
7/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Illinois,Decaf,120,220,104,1,111,43.4%,256,41
7/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Illinois,Decaf,70,170,87,1,72,36.2%,199,40
7/1/2010 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Illinois,Decaf,150,270,127,1,139,44.6%,312,46
7/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Illinois,Regular,90,200,94,1,99,43.0%,230,37
7/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Illinois,Regular,30,110,52,1,31,23.7%,131,48
7/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Illinois,Regular,340,800,291,1,259,38.2%,678,128
7/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Illinois,Decaf,220,620,266,1,168,31.6%,532,98
7/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Illinois,Decaf,170,390,154,1,150,39.9%,376,72
7/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Illinois,Regular,230,590,238,1,208,36.7%,567,121
7/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Iowa,Decaf,240,590,291,1,258,38.1%,678,129
7/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Iowa,Decaf,150,330,154,1,150,39.9%,376,72
7/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Iowa,Regular,150,460,266,1,167,31.4%,532,99
7/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Iowa,Regular,170,520,270,1,197,32.7%,602,135
7/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Iowa,Regular,20,50,20,1,13,26.5%,49,16
7/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Iowa,Decaf,40,50,0,1,31,72.1%,43,12
7/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Iowa,Decaf,20,50,23,1,12,22.2%,54,19
7/1/2010 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Iowa,Regular,30,60,25,1,17,27.9%,61,19
7/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Iowa,Regular,20,70,34,1,9,12.0%,75,32
7/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Missouri,Decaf,10,120,59,1,-1,-0.7%,141,83
7/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Missouri,Decaf,0,140,120,1,-12,-7.1%,169,61
7/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Missouri,Regular,30,90,44,1,17,16.5%,103,42
7/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Missouri,Regular,0,70,40,1,1,1.1%,89,48
7/1/2010 12:00:00 AM,Central,Small Market,Green Tea,13,Tea,Missouri,Regular,0,70,36,1,0,0.0%,82,46
7/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Missouri,Regular,40,100,35,1,32,36.8%,87,20
7/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Missouri,Decaf,50,110,39,1,35,36.5%,96,22
7/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Missouri,Decaf,40,130,60,1,32,24.2%,132,40
7/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Missouri,Regular,40,170,76,1,31,18.3%,169,62
7/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,20,30,18,1,9,20.5%,44,17
7/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,40,50,23,1,16,28.1%,57,18
7/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,100,250,114,1,104,36.4%,286,68
7/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,110,290,141,1,128,38.1%,336,67
7/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,120,340,145,1,81,27.8%,291,65
7/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,30,130,51,1,11,9.6%,115,53
7/1/2010 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,40,110,47,1,20,18.2%,110,43
7/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,30,80,34,1,18,21.2%,85,33
7/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,0,90,39,1,-9,-9.5%,95,65
7/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,40,90,39,1,29,27.9%,104,36
7/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,60,120,59,1,58,40.3%,144,27
7/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,10,70,36,1,21,23.3%,90,33
7/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,0,90,47,1,-6,-5.3%,113,72
7/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,90,220,86,1,56,29.6%,189,47
7/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,60,130,50,1,36,31.3%,115,29
7/1/2010 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,20,130,59,1,18,13.5%,133,56
7/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,60,310,124,1,32,10.8%,297,141
7/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,80,230,97,1,71,31.3%,227,59
7/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,50,90,35,1,32,36.8%,87,20
7/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,20,50,20,1,15,29.4%,51,16
7/1/2010 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,Connecticut,Decaf,40,130,76,1,32,18.9%,169,61
7/1/2010 12:00:00 AM,East,Small Market,Mint,10,Herbal Tea,Connecticut,Decaf,40,100,60,1,33,25.0%,132,39
7/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,20,110,47,1,-5,-4.4%,113,71
7/1/2010 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,20,90,43,1,16,16.0%,100,41
7/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,90,210,90,1,75,33.3%,225,60
7/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Florida,Regular,50,110,45,1,41,37.3%,110,24
7/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Florida,Regular,70,150,59,1,58,40.3%,144,27
7/1/2010 12:00:00 AM,East,Major Market,Chamomile,8,Herbal Tea,Florida,Decaf,30,80,50,1,36,31.3%,115,29
7/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Florida,Decaf,30,100,59,1,19,14.3%,133,55
7/1/2010 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,Florida,Decaf,50,140,86,1,55,29.1%,189,48
